product_name,price_current,price_original,rating,ram,Rom,Display_size,Camera,selfie,battery,processor
"vivo T3 Pro 5G (Sandstone Orange, 256 GB",26999,31999,4.5,8 GB RAM,256 GB ROM,17.2 cm ,50MP + 8MP,16MP Front Camera,5500 mAh Battery,Snapdragon 7 Gen 3 Processor
"vivo T3 Pro 5G (Emerald Green, 128 GB",24999,29999,4.5,8 GB RAM,128 GB ROM,17.2 cm ,50MP + 8MP,16MP Front Camera,5500 mAh Battery,Snapdragon 7 Gen 3 Processor
"vivo T3 Pro 5G (Sandstone Orange, 128 GB",24999,29999,4.5,8 GB RAM,128 GB ROM,17.2 cm ,50MP + 8MP,16MP Front Camera,5500 mAh Battery,Snapdragon 7 Gen 3 Processor
"vivo T3 Lite 5G (Majestic Black, 128 GB",11499,15499,4.4,6 GB RAM,128 GB ROM,16.66 cm ,50MP + 2MP,8MP Front Camera,5000 mAh Battery,Dimensity 6300 Processor
"vivo T3 Lite 5G (Vibrant Green, 128 GB",11499,15499,4.4,6 GB RAM,128 GB ROM,16.66 cm ,50MP + 2MP,8MP Front Camera,5000 mAh Battery,Dimensity 6300 Processor
"vivo T3 Lite 5G (Vibrant Green, 128 GB",10499,14499,4.4,4 GB RAM,128 GB ROM,16.66 cm ,50MP + 2MP,8MP Front Camera,5000 mAh Battery,Dimensity 6300 Processor
"vivo T3 Lite 5G (Majestic Black, 128 GB",10499,14499,4.4,4 GB RAM,128 GB ROM,16.66 cm ,50MP + 2MP,8MP Front Camera,5000 mAh Battery,Dimensity 6300 Processor
"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radi",1293,1599,4,32 MB RAM,32 MB ROM,4.5 cm ,0MP,0MP Front Camera,1000 mAh Battery,SC6531E Processor
"Motorola Edge 50 Fusion (Marshmallow Blue, 128 GB",22999,25999,4.5,8 GB RAM,128 GB ROM,17.02 cm ,50MP + 13MP,32MP Front Camera,5000 mAh Battery,7s Gen 2 Processor
"Motorola g45 5G (Brilliant Green, 128 GB",12999,14999,4.5,8 GB RAM,128 GB ROM,16.51 cm ,50MP + 2MP,16MP Front Camera,5000 mAh Battery,Snapdragon 6s Gen 3 Processor
"Motorola Edge 50 Fusion (Forest Blue, 128 GB",22999,25999,4.5,8 GB RAM,128 GB ROM,17.02 cm ,50MP + 13MP,32MP Front Camera,5000 mAh Battery,7s Gen 2 Processor
"Motorola G85 5G (Olive Green, 128 GB",17999,20999,4.4,8 GB RAM,128 GB ROM,16.94 cm ,50MP + 8MP,32MP Front Camera,5000 mAh Battery,6s Gen 3 Processor
"REDMI 13C (Starfrost White, 128 GB",7699,11999,4.2,4 GB RAM,128 GB ROM,17.12 cm ,50MP Rear Camera,8MP Front Camera,5000 mAh Battery,Helio G85 Processor
"Motorola G85 5G (Olive Green, 256 GB",19999,22999,4.4,12 GB RAM,256 GB ROM,16.94 cm ,50MP + 8MP,32MP Front Camera,5000 mAh Battery,6s Gen 3 Processor
"Motorola G85 5G (Cobalt Blue, 128 GB",17999,20999,4.4,8 GB RAM,128 GB ROM,16.94 cm ,50MP + 8MP,32MP Front Camera,5000 mAh Battery,6s Gen 3 Processor
"REDMI 13C (Starshine Green, 128 GB",7699,11999,4.2,4 GB RAM,128 GB ROM,17.12 cm ,50MP Rear Camera,8MP Front Camera,5000 mAh Battery,Helio G85 Processor
"Motorola Edge 50 Fusion (Hot Pink, 128 GB",22999,25999,4.5,8 GB RAM,128 GB ROM,17.02 cm ,50MP + 13MP,32MP Front Camera,5000 mAh Battery,7s Gen 2 Processor
"Motorola G85 5G (Urban Grey, 128 GB",17999,20999,4.4,8 GB RAM,128 GB ROM,16.94 cm ,50MP + 8MP,32MP Front Camera,5000 mAh Battery,6s Gen 3 Processor
"REDMI 13C (Stardust Black, 128 GB",7699,11999,4.2,4 GB RAM,128 GB ROM,17.12 cm ,50MP Rear Camera,8MP Front Camera,5000 mAh Battery,Helio G85 Processor
"vivo T3x 5G (Celestial Green, 128 GB",14999,18999,4.5,6 GB RAM,128 GB ROM,17.07 cm ,50MP + 2MP,8MP Front Camera,6000 mAh Battery,6 Gen 1 Processor
"POCO C65 (Pastel Blue, 128 GB",6999,10999,4.3,4 GB RAM,128 GB ROM,17.12 cm ,50MP + AI Lens + 2MP,8MP Front Camera,5000 mAh Battery,Helio G85 Processor
"Motorola g45 5G (Viva Magenta, 128 GB",12999,14999,4.5,8 GB RAM,128 GB ROM,16.51 cm ,50MP + 2MP,16MP Front Camera,5000 mAh Battery,Snapdragon 6s Gen 3 Processor
"Motorola g45 5G (Brilliant Blue, 128 GB",12999,14999,4.5,8 GB RAM,128 GB ROM,16.51 cm ,50MP + 2MP,16MP Front Camera,5000 mAh Battery,Snapdragon 6s Gen 3 Processor
"vivo T3x 5G (Crimson Bliss, 128 GB",13499,17499,4.5,4 GB RAM,128 GB ROM,17.07 cm ,50MP + 2MP,8MP Front Camera,6000 mAh Battery,6 Gen 1 Processor
"vivo T3x 5G (Celestial Green, 128 GB",13499,17499,4.5,4 GB RAM,128 GB ROM,17.07 cm ,50MP + 2MP,8MP Front Camera,6000 mAh Battery,6 Gen 1 Processor
"OPPO K12x 5G with 45W SUPERVOOC Charger In-The-Box (Midnight Voilet, 128 GB",12999,16999,4.5,6 GB RAM,128 GB ROM,16.94 cm ,32MP + 2MP,8MP Front Camera,5100 mAh Battery,Dimensity 6300 Processor
"OPPO K12x 5G with 45W SUPERVOOC Charger In-The-Box (Breeze Blue, 128 GB",12999,16999,4.5,6 GB RAM,128 GB ROM,16.94 cm ,32MP + 2MP,8MP Front Camera,5100 mAh Battery,Dimensity 6300 Processor
"Motorola G85 5G (Cobalt Blue, 256 GB",19999,22999,4.4,12 GB RAM,256 GB ROM,16.94 cm ,50MP + 8MP,32MP Front Camera,5000 mAh Battery,6s Gen 3 Processor
"realme 12x 5G (Twilight Purple, 128 GB",14999,18999,4.4,8 GB RAM,128 GB ROM,17.07 cm ,50MP + 2MP,8MP Front Camera,5000 mAh Battery,Dimensity 6100+ Processor
"Motorola G34 5G (Ocean Green, 128 GB",11999,14999,4.2,8 GB RAM,128 GB ROM,16.51 cm ,50MP + 2MP,16MP Front Camera,5000 mAh Battery,Snapdragon 695 5G Processor
"realme 12x 5G (Woodland Green, 128 GB",13499,17999,4.4,6 GB RAM,128 GB ROM,17.07 cm ,50MP + 2MP,8MP Front Camera,5000 mAh Battery,Dimensity 6100+ Processor
"realme 12x 5G (Twilight Purple, 128 GB",13499,17999,4.4,6 GB RAM,128 GB ROM,17.07 cm ,50MP + 2MP,8MP Front Camera,5000 mAh Battery,Dimensity 6100+ Processor
"vivo T3x 5G (Celestial Green, 128 GB",16499,20499,4.4,8 GB RAM,128 GB ROM,17.07 cm ,50MP + 2MP,8MP Front Camera,6000 mAh Battery,6 Gen 1 Processor
"Apple iPhone 14 Plus (Blue, 128 GB",58999,79600,4.6,128 GB ROM,,17.02 cm ,12MP + 12MP,12MP Front Camera,"A15 Bionic Chip, 6 Core Processor Processor",1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
"Apple iPhone 15 (Blue, 128 GB",69999,79600,4.6,128 GB ROM,,15.49 cm ,48MP + 12MP,12MP Front Camera,"A16 Bionic Chip, 6 Core Processor Processor",1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
"Motorola Edge 50 Fusion (Marshmallow Blue, 256 GB",24999,27999,4.4,12 GB RAM,256 GB ROM,17.02 cm ,50MP + 13MP,32MP Front Camera,5000 mAh Battery,7s Gen 2 Processor
"OnePlus Nord CE 3 Lite 5G (Chromatic Gray, 128 GB",16806,19999,4.4,8 GB RAM,128 GB ROM,17.07 cm ,108MP Rear Camera,,5000 mAh Battery,Domestic Warranty of 12 months on phone & 6 months on accessories
"Motorola g64 5G (Ice Lilac, 128 GB",14999,17999,4.2,8 GB RAM,128 GB ROM,16.51 cm ,50MP (OIS) + 8MP,16MP Front Camera,6000 mAh Battery,Dimensity 7025 Processor
"vivo T3x 5G (Crimson Bliss, 128 GB",14999,18999,4.5,6 GB RAM,128 GB ROM,17.07 cm ,50MP + 2MP,8MP Front Camera,6000 mAh Battery,6 Gen 1 Processor
"OPPO K12x 5G with 45W SUPERVOOC Charger In-The-Box (Midnight Voilet, 256 GB",15999,18999,4.5,8 GB RAM,256 GB ROM,16.94 cm ,32MP + 2MP,8MP Front Camera,5100 mAh Battery,Dimensity 6300 Processor
"OnePlus Nord CE 3 Lite 5G (Pastel Lime, 128 GB",16955,19999,4.4,8 GB RAM,128 GB ROM,17.07 cm ,108MP Rear Camera,,5000 mAh Battery,Domestic Warranty of 12 months on phone & 6 months on accessories
"OPPO K12x 5G with 45W SUPERVOOC Charger In-The-Box (Breeze Blue, 256 GB",15999,18999,4.5,8 GB RAM,256 GB ROM,16.94 cm ,32MP + 2MP,8MP Front Camera,5100 mAh Battery,Dimensity 6300 Processor
"MOTOROLA Edge 50 (Jungle Green, 256 GB",27999,32999,4.3,8 GB RAM,256 GB ROM,16.94 cm ,50MP + 13MP + 10MP,32MP Front Camera,5000 mAh Battery,Snapdragon 7 Gen 1 Accelerated Edition Processor
"vivo T3x 5G (Crimson Bliss, 128 GB",16499,20499,4.4,8 GB RAM,128 GB ROM,17.07 cm ,50MP + 2MP,8MP Front Camera,6000 mAh Battery,6 Gen 1 Processor
"OnePlus Nord CE 3 Lite 5G (Pastel Lime, 256 GB",18349,21999,4.4,8 GB RAM,256 GB ROM,17.07 cm ,108MP Rear Camera,,5000 mAh Battery,Domestic Warranty of 12 months on phone & 6 months on accessories
"POCO C65 (Pastel Green, 128 GB",6999,10999,4.3,4 GB RAM,128 GB ROM,17.12 cm ,50MP + AI Lens + 2MP,8MP Front Camera,5000 mAh Battery,Helio G85 Processor
"realme 12x 5G (Woodland Green, 128 GB",14999,18999,4.4,8 GB RAM,128 GB ROM,17.07 cm ,50MP + 2MP,8MP Front Camera,5000 mAh Battery,Dimensity 6100+ Processor
"Motorola g64 5G (Ice Lilac, 256 GB",16999,19999,4.2,12 GB RAM,256 GB ROM,16.51 cm ,50MP (OIS) + 8MP,16MP Front Camera,6000 mAh Battery,Dimensity 7025 Processor
"Motorola g04s (Satin Blue, 64 GB",7299,9999,4.2,4 GB RAM,64 GB ROM,16.76 cm ,50MP Rear Camera,5MP Front Camera,5000 mAh Battery,T606 Processor
"Apple iPhone 15 Plus (Blue, 128 GB",75999,89600,4.6,128 GB ROM,,17.02 cm ,48MP + 12MP,12MP Front Camera,"A16 Bionic Chip, 6 Core Processor Processor",1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
"Apple iPhone 15 (Black, 128 GB",69999,79600,4.6,128 GB ROM,,15.49 cm ,48MP + 12MP,12MP Front Camera,"A16 Bionic Chip, 6 Core Processor Processor",1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
"OnePlus Nord CE 3 Lite 5G (Chromatic Gray, 256 GB",18660,21999,4.4,8 GB RAM,256 GB ROM,17.07 cm ,108MP Rear Camera,,5000 mAh Battery,Domestic Warranty of 12 months on phone & 6 months on accessories
"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radi",1597,1599,4,32 MB RAM,32 MB ROM,4.5 cm ,0MP,0MP Front Camera,1000 mAh Battery,SC6531E Processor
"REDMI 12 5G (Jade Black, 128 GB",12499,17999,4.2,6 GB RAM,128 GB ROM,17.25 cm ,50MP + 2MP,8MP Front Camera,5000 mAh Battery,Snapdragon 4 Gen 2 Processor
"realme GT NEO 3 (150W) (Nitro Blue, 256 GB",42999,45999,4.3,12 GB RAM,256 GB ROM,17.02 cm ,50MP + 8MP + 2MP,16MP Front Camera,4500 mAh Lithium Ion Battery,Mediatek Dimensity 8100 Processor
"Apple iPhone 14 Plus (Midnight, 128 GB",58999,79600,4.6,128 GB ROM,,17.02 cm ,12MP + 12MP,12MP Front Camera,"A15 Bionic Chip, 6 Core Processor Processor",1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
"POCO C65 (Matte Black, 128 GB",7499,11999,4.2,6 GB RAM,128 GB ROM,17.12 cm ,50MP + AI Lens + 2MP,8MP Front Camera,5000 mAh Battery,Helio G85 Processor
"realme P1 5G (Peacock Green, 128 GB",16999,21999,4.3,8 GB RAM,128 GB ROM,16.94 cm ,50MP + 2MP,16MP Front Camera,5000 mAh Battery,Dimensity 7050 Processor
"Apple iPhone 15 Plus (Black, 128 GB",75999,89600,4.6,128 GB ROM,,17.02 cm ,48MP + 12MP,12MP Front Camera,"A16 Bionic Chip, 6 Core Processor Processor",1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
"MOTOROLA Edge 50 (Koala Grey, 256 GB",27999,32999,4.3,8 GB RAM,256 GB ROM,16.94 cm ,50MP + 13MP + 10MP,32MP Front Camera,5000 mAh Battery,Snapdragon 7 Gen 1 Accelerated Edition Processor
"Apple iPhone 13 (Blue, 128 GB",50499,59600,4.6,128 GB ROM,,15.49 cm ,12MP + 12MP,12MP Front Camera,A15 Bionic Chip Processor,Brand Warranty for 1 Year
"vivo T3 5G (Cosmic Blue, 256 GB",21999,24999,4.4,8 GB RAM,256 GB ROM,16.94 cm ,50MP + 2MP,16MP Front Camera,5000 mAh Battery,Dimensity 7200 Processor
"Apple iPhone 15 (Yellow, 128 GB",69999,79600,4.6,128 GB ROM,,15.49 cm ,48MP + 12MP,12MP Front Camera,"A16 Bionic Chip, 6 Core Processor Processor",1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
"realme P1 5G (Peacock Green, 128 GB",15999,20999,4.3,6 GB RAM,128 GB ROM,16.94 cm ,50MP + 2MP,16MP Front Camera,5000 mAh Battery,Dimensity 7050 Processor
"Apple iPhone 13 (Midnight, 128 GB",50499,59600,4.6,128 GB ROM,,15.49 cm ,12MP + 12MP,12MP Front Camera,A15 Bionic Chip Processor,Brand Warranty for 1 Year
"realme 12x 5G (Twilight Purple, 128 GB",11999,16999,4.1,4 GB RAM,128 GB ROM,17.07 cm ,50MP + 2MP,8MP Front Camera,5000 mAh Battery,Dimensity 6100+ Processor
"Nokia 130 Music Dual Sim, Music Player, Wireless FM Radio and Dedicated Music Button",1842,2199,4.1,4 MB RAM,4 MB ROM,6.1 cm ,0MP Front Camera,,1450 mAh Battery,6261D Processor
"vivo T3 5G (Crystal Flake, 256 GB",21999,24999,4.4,8 GB RAM,256 GB ROM,16.94 cm ,50MP + 2MP,16MP Front Camera,5000 mAh Battery,Dimensity 7200 Processor
"Nokia 130 Music Dual Sim, Music Player, Wireless FM Radio and Dedicated Music Button",1944,2199,4.1,4 MB RAM,4 MB ROM,6.1 cm ,0MP Front Camera,,1450 mAh Battery,6261D Processor
"Infinix SMART 8 (Timber Black, 128 GB",7999,10999,4.3,8 GB RAM,128 GB ROM,16.76 cm ,50MP + AI Lens,8MP Front Camera,5000 mAh Battery,Helio G36 Processor
"Motorola g04s (Sea Green, 64 GB",7299,9999,4.2,4 GB RAM,64 GB ROM,16.76 cm ,50MP Rear Camera,5MP Front Camera,5000 mAh Battery,T606 Processor
"Motorola g64 5G (Mint Green, 128 GB",14999,17999,4.2,8 GB RAM,128 GB ROM,16.51 cm ,50MP (OIS) + 8MP,16MP Front Camera,6000 mAh Battery,Dimensity 7025 Processor
"Infinix SMART 8 (Timber Black, 64 GB",7299,8999,4.3,4 GB RAM,64 GB ROM,16.76 cm ,50MP + AI Lens,8MP Front Camera,5000 mAh Battery,Helio G36 Processor
"Infinix SMART 8 (Galaxy White, 64 GB",7299,8999,4.3,4 GB RAM,64 GB ROM,16.76 cm ,50MP + AI Lens,8MP Front Camera,5000 mAh Battery,Helio G36 Processor
"Infinix SMART 8 (Rainbow Blue, 64 GB",7299,8999,4.3,4 GB RAM,64 GB ROM,16.76 cm ,50MP + AI Lens,8MP Front Camera,5000 mAh Battery,Helio G36 Processor
"Infinix SMART 8 (Shiny Gold, 64 GB",7299,8999,4.3,4 GB RAM,64 GB ROM,16.76 cm ,50MP + AI Lens,8MP Front Camera,5000 mAh Battery,Helio G36 Processor
"REDMI 12 (Moonstone Silver, 128 GB",15999,,4.2,6 GB RAM,128 GB ROM,17.25 cm ,50MP + 8MP + 2MP,8MP Front Camera,5000 mAh Battery,Helio G88 Processor
"POCO C65 (Pastel Blue, 128 GB",7499,11999,4.2,6 GB RAM,128 GB ROM,17.12 cm ,50MP + AI Lens + 2MP,8MP Front Camera,5000 mAh Battery,Helio G85 Processor
"Infinix HOT 40i (Horizon Gold, 256 GB",8999,10999,4.1,8 GB RAM,256 GB ROM,16.76 cm ,50MP + AI Lens,32MP Front Camera,5000 mAh Battery,Unisoc T606 Processor
"REDMI 13C (Starshine Green, 128 GB",8499,13999,4.2,6 GB RAM,128 GB ROM,17.12 cm ,50MP Rear Camera,8MP Front Camera,5000 mAh Battery,Helio G85 Processor
"Motorola g64 5G (Mint Green, 256 GB",16999,19999,4.2,12 GB RAM,256 GB ROM,16.51 cm ,50MP (OIS) + 8MP,16MP Front Camera,6000 mAh Battery,Dimensity 7025 Processor
"vivo T3 5G (Crystal Flake, 128 GB",19999,22999,4.4,8 GB RAM,128 GB ROM,16.94 cm ,50MP + 2MP,16MP Front Camera,5000 mAh Battery,Dimensity 7200 Processor
"REDMI 13 5G (Hawaiian Blue, 128 GB",13187,17999,4.2,6 GB RAM,128 GB ROM,17.25 cm ,108MP Rear Camera,,5030 mAh Battery,Qualcomm SM4450 Snapdragon 4 Gen 2 AE (4 nm) Processor
"REDMI 13 5G (Orchid Pink, 128 GB",14968,19999,4.2,8 GB RAM,128 GB ROM,17.25 cm ,108MP Rear Camera,,5030 mAh Battery,Qualcomm SM4450 Snapdragon 4 Gen 2 AE (4 nm) Processor
"realme P1 5G (Phoenix Red, 128 GB",16999,21999,4.3,8 GB RAM,128 GB ROM,16.94 cm ,50MP + 2MP,16MP Front Camera,5000 mAh Battery,Dimensity 7050 Processor
"realme P1 5G (Phoenix Red, 256 GB",18999,22999,4.3,8 GB RAM,256 GB ROM,16.94 cm ,50MP + 2MP,16MP Front Camera,5000 mAh Battery,Dimensity 7050 Processor
"realme P1 5G (Phoenix Red, 128 GB",15999,20999,4.3,6 GB RAM,128 GB ROM,16.94 cm ,50MP + 2MP,16MP Front Camera,5000 mAh Battery,Dimensity 7050 Processor
"Infinix SMART 8 (Shiny Gold, 128 GB",7999,10999,4.3,8 GB RAM,128 GB ROM,16.76 cm ,50MP + AI Lens,8MP Front Camera,5000 mAh Battery,Helio G36 Processor
"realme P1 5G (Peacock Green, 256 GB",18999,22999,4.3,8 GB RAM,256 GB ROM,16.94 cm ,50MP + 2MP,16MP Front Camera,5000 mAh Battery,Dimensity 7050 Processor
"Infinix SMART 8 (Rainbow Blue, 128 GB",7999,10999,4.3,8 GB RAM,128 GB ROM,16.76 cm ,50MP + AI Lens,8MP Front Camera,5000 mAh Battery,Helio G36 Processor
"REDMI 12 5G (Moonstone Silver, 128 GB",12499,17999,4.2,6 GB RAM,128 GB ROM,17.25 cm ,50MP + 2MP,8MP Front Camera,5000 mAh Battery,Snapdragon 4 Gen 2 Processor
"POCO C61 (Ethereal Blue, 64 GB",6499,8999,4.2,4 GB RAM,64 GB ROM,17.04 cm ,8MP Rear Camera,5MP Front Camera,5000 mAh Battery,Helio G36 Processor
"Apple iPhone 12 (Blue, 64 GB",37999,49900,4.6,64 GB ROM,,15.49 cm ,12MP + 12MP,12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,Ceramic Shield
"POCO C61 (Mystical Green, 64 GB",6499,8999,4.2,4 GB RAM,64 GB ROM,17.04 cm ,8MP Rear Camera,5MP Front Camera,5000 mAh Battery,Helio G36 Processor
"Motorola g04s (Sea Green, 64 GB",7299,9999,4.2,4 GB RAM,64 GB ROM,16.76 cm ,50MP Rear Camera,5MP Front Camera,5000 mAh Battery,T606 Processor
"Motorola g64 5G (Mint Green, 128 GB",14999,17999,4.2,8 GB RAM,128 GB ROM,16.51 cm ,50MP (OIS) + 8MP,16MP Front Camera,6000 mAh Battery,Dimensity 7025 Processor
"Infinix SMART 8 (Timber Black, 64 GB",7299,8999,4.3,4 GB RAM,64 GB ROM,16.76 cm ,50MP + AI Lens,8MP Front Camera,5000 mAh Battery,Helio G36 Processor
"Infinix SMART 8 (Galaxy White, 64 GB",7299,8999,4.3,4 GB RAM,64 GB ROM,16.76 cm ,50MP + AI Lens,8MP Front Camera,5000 mAh Battery,Helio G36 Processor
"Infinix SMART 8 (Rainbow Blue, 64 GB",7299,8999,4.3,4 GB RAM,64 GB ROM,16.76 cm ,50MP + AI Lens,8MP Front Camera,5000 mAh Battery,Helio G36 Processor
"Infinix SMART 8 (Shiny Gold, 64 GB",7299,8999,4.3,4 GB RAM,64 GB ROM,16.76 cm ,50MP + AI Lens,8MP Front Camera,5000 mAh Battery,Helio G36 Processor
"REDMI 12 (Moonstone Silver, 128 GB",15999,,4.2,6 GB RAM,128 GB ROM,17.25 cm ,50MP + 8MP + 2MP,8MP Front Camera,5000 mAh Battery,Helio G88 Processor
"POCO C65 (Pastel Blue, 128 GB",7499,11999,4.2,6 GB RAM,128 GB ROM,17.12 cm ,50MP + AI Lens + 2MP,8MP Front Camera,5000 mAh Battery,Helio G85 Processor
"Infinix HOT 40i (Horizon Gold, 256 GB",8999,10999,4.1,8 GB RAM,256 GB ROM,16.76 cm ,50MP + AI Lens,32MP Front Camera,5000 mAh Battery,Unisoc T606 Processor
"REDMI 13C (Starshine Green, 128 GB",8499,13999,4.2,6 GB RAM,128 GB ROM,17.12 cm ,50MP Rear Camera,8MP Front Camera,5000 mAh Battery,Helio G85 Processor
"Motorola g64 5G (Mint Green, 256 GB",16999,19999,4.2,12 GB RAM,256 GB ROM,16.51 cm ,50MP (OIS) + 8MP,16MP Front Camera,6000 mAh Battery,Dimensity 7025 Processor
"vivo T3 5G (Crystal Flake, 128 GB",19999,22999,4.4,8 GB RAM,128 GB ROM,16.94 cm ,50MP + 2MP,16MP Front Camera,5000 mAh Battery,Dimensity 7200 Processor
"REDMI 13 5G (Hawaiian Blue, 128 GB",13187,17999,4.2,6 GB RAM,128 GB ROM,17.25 cm ,108MP Rear Camera,,5030 mAh Battery,Qualcomm SM4450 Snapdragon 4 Gen 2 AE (4 nm) Processor
"REDMI 13 5G (Orchid Pink, 128 GB",14968,19999,4.2,8 GB RAM,128 GB ROM,17.25 cm ,108MP Rear Camera,,5030 mAh Battery,Qualcomm SM4450 Snapdragon 4 Gen 2 AE (4 nm) Processor
"realme P1 5G (Phoenix Red, 128 GB",16999,21999,4.3,8 GB RAM,128 GB ROM,16.94 cm ,50MP + 2MP,16MP Front Camera,5000 mAh Battery,Dimensity 7050 Processor
"realme P1 5G (Phoenix Red, 256 GB",18999,22999,4.3,8 GB RAM,256 GB ROM,16.94 cm ,50MP + 2MP,16MP Front Camera,5000 mAh Battery,Dimensity 7050 Processor
"realme P1 5G (Phoenix Red, 128 GB",15999,20999,4.3,6 GB RAM,128 GB ROM,16.94 cm ,50MP + 2MP,16MP Front Camera,5000 mAh Battery,Dimensity 7050 Processor
"Infinix SMART 8 (Shiny Gold, 128 GB",7999,10999,4.3,8 GB RAM,128 GB ROM,16.76 cm ,50MP + AI Lens,8MP Front Camera,5000 mAh Battery,Helio G36 Processor
"realme P1 5G (Peacock Green, 256 GB",18999,22999,4.3,8 GB RAM,256 GB ROM,16.94 cm ,50MP + 2MP,16MP Front Camera,5000 mAh Battery,Dimensity 7050 Processor
"Infinix SMART 8 (Rainbow Blue, 128 GB",7999,10999,4.3,8 GB RAM,128 GB ROM,16.76 cm ,50MP + AI Lens,8MP Front Camera,5000 mAh Battery,Helio G36 Processor
"REDMI 12 5G (Moonstone Silver, 128 GB",12499,17999,4.2,6 GB RAM,128 GB ROM,17.25 cm ,50MP + 2MP,8MP Front Camera,5000 mAh Battery,Snapdragon 4 Gen 2 Processor
"POCO C61 (Ethereal Blue, 64 GB",6499,8999,4.2,4 GB RAM,64 GB ROM,17.04 cm ,8MP Rear Camera,5MP Front Camera,5000 mAh Battery,Helio G36 Processor
"Apple iPhone 12 (Blue, 64 GB",37999,49900,4.6,64 GB ROM,,15.49 cm ,12MP + 12MP,12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,Ceramic Shield
"POCO C61 (Mystical Green, 64 GB",6499,8999,4.2,4 GB RAM,64 GB ROM,17.04 cm ,8MP Rear Camera,5MP Front Camera,5000 mAh Battery,Helio G36 Processor
"Motorola g04s (Sea Green, 64 GB",7299,9999,4.2,4 GB RAM,64 GB ROM,16.76 cm ,50MP Rear Camera,5MP Front Camera,5000 mAh Battery,T606 Processor
"Motorola g64 5G (Mint Green, 128 GB",14999,17999,4.2,8 GB RAM,128 GB ROM,16.51 cm ,50MP (OIS) + 8MP,16MP Front Camera,6000 mAh Battery,Dimensity 7025 Processor
"Infinix SMART 8 (Timber Black, 64 GB",7299,8999,4.3,4 GB RAM,64 GB ROM,16.76 cm ,50MP + AI Lens,8MP Front Camera,5000 mAh Battery,Helio G36 Processor
"Infinix SMART 8 (Galaxy White, 64 GB",7299,8999,4.3,4 GB RAM,64 GB ROM,16.76 cm ,50MP + AI Lens,8MP Front Camera,5000 mAh Battery,Helio G36 Processor
"Infinix SMART 8 (Rainbow Blue, 64 GB",7299,8999,4.3,4 GB RAM,64 GB ROM,16.76 cm ,50MP + AI Lens,8MP Front Camera,5000 mAh Battery,Helio G36 Processor
"Infinix SMART 8 (Shiny Gold, 64 GB",7299,8999,4.3,4 GB RAM,64 GB ROM,16.76 cm ,50MP + AI Lens,8MP Front Camera,5000 mAh Battery,Helio G36 Processor
"REDMI 12 (Moonstone Silver, 128 GB",15999,,4.2,6 GB RAM,128 GB ROM,17.25 cm ,50MP + 8MP + 2MP,8MP Front Camera,5000 mAh Battery,Helio G88 Processor
"POCO C65 (Pastel Blue, 128 GB",7499,11999,4.2,6 GB RAM,128 GB ROM,17.12 cm ,50MP + AI Lens + 2MP,8MP Front Camera,5000 mAh Battery,Helio G85 Processor
"Infinix HOT 40i (Horizon Gold, 256 GB",8999,10999,4.1,8 GB RAM,256 GB ROM,16.76 cm ,50MP + AI Lens,32MP Front Camera,5000 mAh Battery,Unisoc T606 Processor
"REDMI 13C (Starshine Green, 128 GB",8499,13999,4.2,6 GB RAM,128 GB ROM,17.12 cm ,50MP Rear Camera,8MP Front Camera,5000 mAh Battery,Helio G85 Processor
"Motorola g64 5G (Mint Green, 256 GB",16999,19999,4.2,12 GB RAM,256 GB ROM,16.51 cm ,50MP (OIS) + 8MP,16MP Front Camera,6000 mAh Battery,Dimensity 7025 Processor
"vivo T3 5G (Crystal Flake, 128 GB",19999,22999,4.4,8 GB RAM,128 GB ROM,16.94 cm ,50MP + 2MP,16MP Front Camera,5000 mAh Battery,Dimensity 7200 Processor
"REDMI 13 5G (Hawaiian Blue, 128 GB",13187,17999,4.2,6 GB RAM,128 GB ROM,17.25 cm ,108MP Rear Camera,,5030 mAh Battery,Qualcomm SM4450 Snapdragon 4 Gen 2 AE (4 nm) Processor
"REDMI 13 5G (Orchid Pink, 128 GB",14968,19999,4.2,8 GB RAM,128 GB ROM,17.25 cm ,108MP Rear Camera,,5030 mAh Battery,Qualcomm SM4450 Snapdragon 4 Gen 2 AE (4 nm) Processor
"realme P1 5G (Phoenix Red, 128 GB",16999,21999,4.3,8 GB RAM,128 GB ROM,16.94 cm ,50MP + 2MP,16MP Front Camera,5000 mAh Battery,Dimensity 7050 Processor
"realme P1 5G (Phoenix Red, 256 GB",18999,22999,4.3,8 GB RAM,256 GB ROM,16.94 cm ,50MP + 2MP,16MP Front Camera,5000 mAh Battery,Dimensity 7050 Processor
